id	tgt_text
audio_0_115534	▁त ▁इस ▁व श ष ▁प ल न ▁म ▁ह फ ▁प व र ▁ब म व ड थ ▁ 3 6 0 0 ▁ह ग
audio_0_142177	▁त ▁यह ▁पर त र ध ▁ r ▁ह ▁यह ▁ x ▁ह ▁और ▁इस क ▁म ध य म ▁स ▁ब ह न ▁व ल ▁ ध र ▁ i r ▁ह ▁यह ▁एक ▁क प स टर ▁ह ▁ज ▁ल ड ▁स ▁ज ड ▁ह आ ▁ह
audio_0_162675	▁हम र ▁पस ▁ c ▁एक ▁ b ▁ह ▁ c ▁यह ▁एक ▁ b ▁ह ▁इसलए ▁ c ▁क ▁पस ▁फर ▁स ▁एक ▁आ ध र ▁भ ग ▁ह ग ▁ज ▁ b ▁ह ▁और ▁इस क ▁एक ▁आ ध र ▁भ ग ▁ह ग ▁ज ▁क ▁ b ▁ह
audio_0_166146	▁ y ▁ b ▁क ▁स च क ▁ह
audio_0_121756	▁लक न ▁एक ▁क म ▁क म त ▁क ▁ फ इ टर ▁ल इ न ▁ल न च ▁करन ▁एक ▁ च न त ▁स ▁आ क र म क ▁आ क र म क ▁म ल य ▁न र ध रण ▁क ▁ज व ब ▁म ▁अ क स र ▁एक ▁अ च छ ▁ रण न त ▁ह
audio_0_154536	▁इसलए ▁हम र ▁पस ▁ज ▁व भ न न ▁पर क र ▁क ▁ ट प र ▁ह ▁ उ न म ▁ ग ण त य ▁द ष ट क ण ▁स ▁प ह ल ▁स ब स ▁आ म ▁पर क र ▁क ▁प प र ▁स ब स ▁अ ध क ▁व रण त ▁प प र ▁ह ▁जस ▁हम ▁एक स प न श य ल ▁प प र ▁क ह त ▁ह
audio_0_166193	▁यद ▁यह ▁स द र भ ▁स ▁एक ▁क ल ▁ह ▁त ▁जब ▁यह ▁व श ष ▁क ल ▁ह त ▁ह ▁त ▁व स त व क ▁पर म टर ▁ए ▁और ▁ औ प च र क ▁पर म टर ▁एक स ▁यह ▁व ▁ह ▁व ▁उस ▁सथ न ▁क ▁आ न द ▁ल त ▁ह ▁ x ▁ a ▁क ▁द स र ▁न म ▁ह ▁ y ▁ b ▁क ▁द स र ▁न म ▁ह
audio_0_169572	▁हम ▁इन ▁स भ ▁क ▁एक ▁स घ ▁ब न त ▁ह ▁कय क ▁एक ▁ज य म त य ▁व स त ▁ उ न म ▁स ▁क ई ▁भ ▁ह
audio_0_130137	▁त ▁एक ▁ फ ल टर ▁क ▁पस ▁ब ड ▁आ व त त य ▁क ▁स म ▁ह ▁जस ▁न य न त म ▁अ ट न य ए शन ▁ह न ▁क ▁सथ ▁ फ ल टर ▁क ▁पर त ▁करन ▁क ▁अन म त ▁द ▁जत ▁ह ▁और ▁आ म त र ▁पर ▁इस ▁पस ▁ब ड ▁पर त क र य ▁स ▁ 3 ▁ड ब ▁स ▁क म ▁पर भ ष त ▁कय ▁जत ▁ह
audio_0_105043	▁यद ▁आप ▁एक ▁म ल य म ▁पर त र प ▁क ▁ज च ▁करत ▁ह ▁त ▁आपक ▁एक ▁व क र ▁म ल ग ▁इसलए ▁यह ▁त ब ▁ह ▁जब ▁आप ▁पर त र प ▁पर ▁ज र ▁द ▁रह ▁ह ▁और ▁यह ▁त ब ▁ह ▁जब ▁आप ▁प छ ▁ह ट ▁रह ▁ह ▁पर त र प ▁स र ▁क ▁प छ ▁ह ट ▁रह ▁ह ▁त ▁जस ▁तरह ▁स ▁म न ▁इस ▁व क र ▁क ▁ ख च ▁ह ▁आप ▁दख ▁रह ▁ह ▁क ▁द ष ट क ण ▁और ▁व प स ▁क ▁व क र ▁स म न ▁नह ▁ह
audio_0_14644	▁स ल इ ड ▁स म य ▁दख ▁0 7 3 6 ▁अ ग र ▁स व च ▁ च ल ▁ह ग ▁त ▁पर व ह ▁ ख ल ग ▁और ▁यद ▁पर व ह ▁ ख ल ग ▁त ▁पर व ह ▁नह ▁ह ग
audio_0_137134	▁यह ▁ z ▁म टर क स ▁हम ▁प ह ल ▁व ल ▁ उ द ह रण ▁स ▁उपयग ▁कर ▁रह ▁ह
audio_0_101311	▁त ▁क स र ▁म ▁आपक ▁पस ▁एक ▁म ज ब त ▁ फ इ ब र ट क ▁पर त क र य ▁ह त ▁ह ▁जस ▁ड स म प ल स य ▁क ▁रप ▁म ▁भ ▁ज न ▁जत ▁ह ▁और ▁इस म ▁ c o l ▁1 ▁और ▁ 3 ▁क ▁स च य ▁ श म ल ▁ह त ▁ह ▁य ▁अन य म त ▁ह त ▁ह ▁और ▁आपक ▁पस ▁ c o l ▁ 4 ▁क ▁ड ग र ड शन ह त ▁ह त ▁ह
audio_0_160289	▁इस ▁पर क र ▁म झ ▁ y 1 ▁1 ▁ y 2 ▁1 ▁पर प त ▁ह त ▁ह ▁अब ▁यह ▁स म ध न ▁ y 1 ▁1 ▁ y 2 ▁1 ▁v 1 ▁v 2 ▁ y 3 ▁0 ▁स भ व ▁ह ▁और ▁इसलए ▁इ ष ट त म ▁ह
audio_0_22781	▁अ प न ▁कर स ▁क ▁भ र ▁क ▁व ज ह ▁स ▁ ट ल त ▁उस क ▁आ द त ▁म ▁आ ▁ ग य ▁थ
audio_0_139614	▁कय क ▁आप न ▁ल इ न ▁ ट ▁ल इ न ▁ फ ल ट ▁ फ ज ▁ b ▁और ▁ फ ज ▁ c ▁म ▁म न ▁ह ▁इसलए ▁ i a ▁0 ▁इस क ▁म त ल ब ▁ i a 1 ▁ i a 2 ▁ i a 0 ▁0 य ह ▁स ह ▁ च ज ▁यह ▁म ल ▁रह ▁ह ▁इस ▁बद ▁पर
audio_0_138088	▁आप ▁दख ए ▁म न ▁एक ▁बद ▁क ▁सथ ▁एक ▁ह र ▁व त ▁ब न य ▁ह ▁इस ▁यह ▁दख य ▁ ग य ▁ह
audio_0_127199	▁अब ▁अ ग ल ▁म ड य ल ▁म ▁हम ▁ ऑ प र शन ल ▁ए म प ल फ य र ▁क ▁क छ ▁और ▁म प द ड ▁क ▁दख ग
audio_0_171773	▁इसलए ▁आप ▁स र च न त म क ▁क व र ड स ▁क ▁सथ ▁सथ ▁पर ट न ▁क ▁व ज न ▁और ▁स र त ▁व ध ▁आ द ▁क ▁भ ▁व रण न ▁कर ▁सकत ▁ह ▁स ह
audio_0_154782	▁अब ▁त ▁यह ▁ह ▁ ग य ▁थ ▁क ▁इस ▁स म य ▁त क ▁हम ▁क ई ▁स म स य ▁नह ▁ह ग
audio_0_151023	▁त ▁आ ज ▁हम ▁व क टर ▁ फ ल ड ▁और ▁स क ल र ▁ फ ल ड ▁कय ▁ह ▁क व र ▁कर ग ▁और ▁स ब स ▁म ह त व प रण ▁ब त ▁यह ▁ह ▁क ▁हम ▁इस ▁द श त म क ▁ड र व ट व ▁क ▁अ व ध रण ▁क ▁भ ▁क व र ▁कर ग ▁ज ▁ब ह त ▁म ह त व प रण ▁ह ▁और ▁यह ▁ड र व ट व ▁क ▁स म न य क रण ▁ह ▁ज ▁हम न ▁क ल क ल स ▁म ▁स ख ▁ह
audio_0_128287	▁त ▁व ज ञ न ▁भ ग ▁पर प त ▁कर ▁और ▁स ह ▁ फ ल म ▁क ▁आ न द ▁ल
audio_0_985	▁ C ▁ M 1 m ▁ C ▁ M 1 m ▁ d x ▁ M 1 x ▁ d x ▁ M 1 x ▁ d i r e c t i o n ▁ c o s i n e ▁ d x X d x ▁इसलए ▁य ▁क म प य ट शन ल ▁ च रण ▁ह ▁ज ▁हम न ▁ च र च ▁क ▁और ▁यह ▁ उ न ▁स भ ▁पर ण म ▁क ▁स र श ▁ह
audio_0_139121	▁त ▁क ल ▁इ ध न ▁लग त ▁जब ▁ m ▁ज न र टर ▁द ए ▁ ग ए ▁ह ▁ब र ब र ▁ह ▁ c t i 1 m c i ▁क
audio_0_13417	▁त ▁यह ▁ह ▁क ▁व च र ▁जस ▁क ह त ▁ह ▁ल ड ग ▁और ▁लग ग
audio_0_109463	▁जस स ▁स ट ल ▁क ▁पर त श त ▁अन म न त ▁ह ▁अन म न त ▁स ट ल ▁ ρ ▁ e f f ▁क ▁पर त श त ▁क ▁सथ ▁हम ▁क व ड र ट क ▁एक स प र शन ▁ k ▁स ▁अन म न ▁लग त ▁ह ▁और ▁ k ▁क ▁एक ▁अन म न ▁पर प त ▁ह त ▁ह ▁और ▁ j ▁क ▁अन म न ▁1 ▁ k ▁ 3 ▁भ ▁ह त ▁ह
audio_0_21825	▁म र ▁यह ▁स च न ▁ह ▁क ▁क कष ▁म ▁कय ▁प ढ य ▁ ग य ▁ह ▁उस ▁पर ▁प क ड ▁ र ख न ▁ज र र ▁ह
audio_0_141378	▁इसलए ▁ z 1 ▁ z p ▁ z s ▁यह ▁इस ▁ z ▁क ▁रप ▁म ▁ब न न ▁क ▁ब र ब र ▁ह
audio_0_118389	▁फर ▁ड य ड ▁अ र ज म ट ▁ए ट ▁पर ल ल ▁ह ▁और ▁ उ प य क त ▁ल ▁पस ▁य ▁ब ड ▁पस ▁ फ ल टर ग ▁क ▁बद ▁ i f ▁स ग न ल ▁ल य ▁जत ▁ह
audio_0_165887	▁इसलए ▁अ ग र ▁म ▁क ह त ▁ह ▁क ▁म र ▁पस ▁एक ▁ ट इ प ड फ ▁ह ▁और ▁म ▁क ह त ▁ह ▁क ▁v o i d ▁प ए फ ▁ह ▁त ▁प ए फ ▁एक ▁पर क र ▁क ▁ फ क शन ▁प इ टर ▁ब न ▁जत ▁ह
audio_0_140974	▁त ▁यह ▁ टर न ▁क ▁स ख य ▁क ▁म त ल ब ▁ह ▁क ▁यह ▁य ▁त ▁ a ▁स ▁ n ▁व इ न ड ग ▁य ▁ b ▁स ▁ n ▁य ▁ c ▁स ▁ n ▁म ▁बद ल ▁जत ▁ह ▁और ▁स इ ड ▁क ▁लए ▁यह ▁ a b ▁ b c ▁य ▁ c a ▁ह
audio_0_3542	▁इस क ▁म त ल ब ▁ह ▁क ▁प व र ▁ज न र टर ▁इस ▁तरह ▁स ▁ब ज ल ▁पर व ह त ▁कर ग
audio_0_25668	▁ज ▁यह ▁क ल न ▁व ध ▁ह ▁अ र थ त ▁इस ▁अ ज ञ त ▁ च न ल ▁ ग ण क ▁ h ▁क ▁आ क ल न ▁क ▁प द ध त ▁ह ▁त क ▁ टर स म टर ▁और ▁ र स व र ▁क ▁ब च ▁स च र ▁ह ▁स क ▁इस ▁पर क र य ▁क ▁ च न ल ▁आ क ल न ▁क ▁रप ▁म ▁ज न ▁जत ▁ह
audio_0_26628	▁त ▁यह ▁म ल त ▁ m ▁पर म टर स ▁ h 1 ▁ h 2 ▁ u p ▁ t o ▁ h m ▁क ▁स ग र ह ▁ह
audio_0_18063	▁अब ▁आप ▁ ट क र य ▁क ▁स ख य ▁क ▁स द र भ ▁म ▁ब ई प ▁पर प त ▁कर ▁सकत ▁ह ▁कय क ▁हम ▁ज न त ▁ह ▁क ▁हम र ▁ल कष य ▁ 4 8 0 0 0 0 ▁क ▁व स ल ▁करन ▁ह ▁और ▁1 ▁ ट क र ▁स ▁म झ ▁ 5 9 7 ▁म ल त ▁ह
audio_0_173112	▁त ▁अ ग र ▁आप ▁आ उ ट प ट ▁न क ल ▁क स ▁भ ▁अन ल ब ल ड ▁ड ट ▁स ट ▁क ▁लए
audio_0_123245	▁त ▁यह ▁आपक ▁क म न ▁म ड ▁इन प ट ▁पर त ब ध ▁ह ग
audio_0_115423	▁त ▁ s 2 1 ▁और ▁ s 1 2 ▁आ द र श ▁रप ▁स ▁0 ▁ह न ▁ च ह ए ▁लक न ▁यह ▁क छ ▁म ल य ▁दख ▁रह ▁ह ▁ज ▁क ब ल ▁म ▁ल स स ▁क ▁क रण ▁ह
audio_0_172931	▁यह ▁आप ▁दख ▁सकत ▁ह ▁क ▁यह ▁ उ त त म ▁म ल न ▁ह
audio_0_159406	▁त ▁हम ▁इस ▁क स टर ट ▁क ▁स ट ▁क ▁कर स प न ड ▁ u i ▁व र ए ब ल ▁और ▁क स टर ट ▁क ▁इस ▁स ट ▁क ▁कर स प न ड ▁v j ▁व र ए ब ल ▁पर स त त ▁कर ग
audio_0_119275	▁द स र ▁ ओ र ▁यद ▁आप ▁यह ▁ह ▁क ▁इस ▁ब ज र ▁म ▁आपक ▁पर त स प र ध त म क ▁सथ त ▁क म ज र ▁ह ▁और ▁आपक ▁ब ज र ▁आ क र ष ण ▁भ ▁क म ज र ▁ह ▁त ▁यह ▁एक ▁ ऐ स ▁ब ज र ▁ह ▁जस स ▁ब ह र ▁न क ल न ▁ब ह त र ▁ह ▁लक न ▁ह ▁सकत ▁ह ▁क ▁यह ▁ब ह र ▁न क ल न ▁क ▁लए ▁ब ह त र ▁ह ▁पर ▁आप ▁इस स ▁ब ह र ▁न ▁न क ल ▁स क
audio_0_2516	▁और ▁आपक ▁पस ▁स प र ▁स व र प ▁क ▁ज च न ▁क ▁लए ▁पर क र य ▁न य त र क ▁और ▁क छ ▁ ख र ब ▁ र ख र ख व ▁क ▁ र क थ म ▁क ▁कर य क र म ▁ज ▁यह ▁ह
audio_0_125260	▁इस ▁पर ट क ल र ▁म ड य ल ▁म ▁हम ▁ फ क स ▁कर ▁रह ▁ह ▁अ ल ग ▁क प न ट स ▁क ▁व ल य स ▁उस क ▁म ज र ▁करन ▁पर
audio_0_124575	▁यह ▁पर ▁आप ▁दख ▁सकत ▁ह ▁क ▁इन व र ट ग ▁ टर म न ल ▁क ह ▁ह ▁और ▁न न ▁इन व र ट ग ▁ टर म न ल ▁क ह ▁ह ▁आ उ ट प ट ▁क ▁क स ▁त र क ▁स ▁ल य ▁जत ▁ह ▁और ▁जस ▁म न ▁क ह ▁ह ▁इस म ▁ 4 ▁अ ल ग ▁ब ल क स ▁ह ▁इन प ट ▁स ▁लक र ▁आ उ ट प ट ▁त क ▁ज ▁म द द ▁कर ग ▁ ओ प ए प ▁क ▁स म झ न ▁क ▁लए
audio_0_134976	▁त ▁आपक ▁ p l o s s ▁यह ▁ च ज ▁ टर स म शन ▁ल स ▁और ▁ d p l o s s d p i ▁क ▁म न ▁क ▁प त ▁लग न ▁ह ▁ ठ क
audio_0_140458	▁इसलए ▁इस क ▁अन स र ▁यह ▁दख न ▁क ▁लए ▁क ▁स क शन ▁ c ▁क ▁लए ▁ब स ▁व ल ट ज ▁कय ▁ह ▁यह ▁आपक ▁इस ▁त र फ ▁ह ▁यह ▁आपक ▁ह स स ▁ह
audio_0_121649	▁त ▁यह ▁व स त व ▁म ▁ ग र ह क ▁कय ▁ च ह त ▁ह ▁इस क ▁क न ▁क न ▁स ▁कर क ▁ह ▁और ▁यह ▁स भ ▁क स ▁कर क ▁ह ▁इस क ▁म त ल ब ▁ह ▁क ▁आप ▁इन ह ▁क स ▁पर क र ▁स ▁ह स ल ▁कर ग
audio_0_163224	▁अ त र क त ▁स व ध ▁क ▁सथ ▁क ▁यह ▁अ ध भ र ▁म ल य ▁क ▁भ ▁वह न ▁करत ▁ह ▁ज ▁पर र भ क ▁ह ▁इस क ▁सथ ▁पर म टर ▁क ▁म ल य
audio_0_15548	▁त ▁म ल ▁रप ▁स ▁य ▁इस ▁पर ▁एक ▁न ड ▁ह ▁ज ▁न ड ▁ 3 ▁ह ▁य ▁त ▁यह ▁बद ▁य ▁त ▁यह ▁बद ▁ह ▁य ▁यह ▁बद ▁यह ▁न ड ▁ 3 ▁ह ▁कय क ▁यह ▁एक ▁आ म ▁ब त ▁ह ▁इस क ▁म त ल ब ▁ह ▁क ▁यह ▁ 4 ▁ ω ▁त ▁यह ▁ड प ड ट d e p e n d e ▁कर ट ▁स र स ▁कय ▁क ह त ▁ह ▁और ▁यह ▁2 ▁ ω ▁ह ▁ज ▁स भ ▁व स त व ▁म ▁पर ल ल ▁ज ड ▁ह ए ▁ह ▁और ▁व ▁न ड ▁ 3 ▁स ▁ र फ र स ▁बद ▁स ▁ज ड ▁ह
audio_0_166554	▁अब ▁हम ▁ c ▁कर स ▁म ▁पर ग र म ग ▁म ▁द स र ▁म ड य ल ▁म ड य ल ▁2 ▁पर ▁ च र च ▁कर ग
audio_0_141278	▁इसलए ▁जब ▁क व न ट ट ▁जब ▁ब स ▁क व न ट ट ▁ m v a ▁पर न ▁स ▁ m v a ▁ब स ▁न य ▁म ▁बद ल ▁जत ▁ह ▁और ▁ b ▁ ओ ल ड ▁स ▁ b ▁न य ▁ह त ▁ह ▁त ▁पर त ▁य न ट ▁पर त ▁य न ट ▁इ म प ड स ▁द ▁ज ▁सकत ▁ह ▁कय क ▁यह ▁क छ ▁इस ▁तरह ▁स ▁ह ▁जस ▁यह ▁फर म ल ▁म न ▁अ भ ▁ल ख ▁ह ▁यह ▁आपक ▁दख त ▁ह
audio_0_284	▁त ▁यह ▁ y 1 ▁पर ▁पर ज क ट ▁ह ग ▁और ▁ y 2 ▁पर ▁पर ज क ट ▁ह ग ▁और ▁हम ▁दख त ▁ह ▁क ▁यह ▁अ त र ल ▁न श त ▁रप ▁स ▁अ ल ग ▁ह ▁कय क ▁ y 1 ▁क ▁स म ▁1 9 3 1 ▁स ▁2 2 2 ▁ह ▁जब क ▁ y 2 ▁क ▁स म ▁ 5 4 3 ▁स ▁ 9 5 5 ▁ह ▁ज ▁क ▁न श त ▁रप ▁स ▁प थ क ▁ह
audio_0_165072	▁यह ▁व स त व ▁म ▁म ड ल ग ▁क ▁लग ▁करन ▁क ▁म म ल ▁म ▁क स ▁म द द ▁कर ग ▁लक न ▁यह ▁व र च अ ल ▁ फ क शन ▁और ▁ड य न म क ▁ब इ ड ग ▁क ▁यह ▁म ल ▁ ध रण ▁ह ▁जस ▁हम ▁यह ▁स ▁स म झ न ▁ च ह त ▁ह
audio_0_148709	▁क छ ▁अ र थ ▁म ▁न र म ▁क श ल ▁स फ ट ▁स क ल स ▁ s o f t ▁ s k i l l s ▁क ▁स प र ▁स ट ▁और ▁क म य न क शन ▁क ▁स ब ▁स ट ▁म न ▁ज ▁सकत ▁ह
audio_0_11562	▁त ▁ r ▁ j ▁ l ▁ x l ▁ i ▁ i ▁ 5 ▁ 4 5 ▁ o ▁क ण ▁ 4 5 ▁ o ▁और ▁ j ▁ x l ▁म त ल ब ▁यह ▁क ण ▁ 9 0 ▁ o ▁ह ▁ 9 0 ▁ 4 5 ▁त ▁1 3 5 ▁ o
audio_0_166943	▁इस स ▁प ह ल ▁जब ▁हम र ▁पस ▁एक ल ▁इन ह र ट स ▁थ ▁यद ▁क ई ▁एक ल ▁इन ह र ट स ▁ह ▁जस ▁आप ▁यह ▁ र क त ▁ह ▁त ▁यह ▁हम ▁ज र ▁ र ख त ▁ह ▁क ▁हम ▁अ ल प व र म ▁क ▁उपयग ▁करत ▁ह ▁और ▁अ ग ल ▁आ ध र ▁क ल स ▁क ▁ल ख न ▁ज र ▁ र ख त ▁ह ▁ज ▁व य त प न न ▁भ ▁इन ह र ट स ▁म ▁म ल ▁ह
audio_0_152742	▁त ▁यह ▁क म ▁नह ▁करन ▁ज ▁रह ▁ह ▁और ▁फर ▁स ▁आप ▁ x y ▁प ल न ▁पर ▁इस ▁स ल ड र ▁क ▁पर कष प ण ▁क ▁भ ▁दख ▁रह ▁ह ▁यह ▁क व ल ▁व त त ▁क ▁एक ▁ह स स ▁ह न ▁ज ▁रह ▁ह ▁वह ▁व स त व ▁म ▁क ई ▁स त ह ▁नह ▁ह ग
audio_0_132676	▁इसलए ▁अब ▁हम ▁प ह ल ▁स ट ट म ट ▁म ▁कय ▁करन ▁क ▁क श श ▁कर ▁रह ▁ह ▁करन ल ▁स प स ▁स ▁क छ ▁स म ग र ▁क ▁इस ▁ i ▁व र ए ब ल ▁म ▁ल ड ▁कय ▁जत ▁ह ▁जस ▁क ▁म झ ▁प त ▁ह ▁क ▁करन ल ▁स प स ▁उपयग क र त ▁स त र ▁क ▁पर ग र म ▁स ▁एक स स ▁नह ▁ह ▁अब ▁यह ▁एक ▁अ प व द ▁ह ग ▁और ▁ फ क ▁द य ▁ज ए ▁और ▁कर य क र म ▁स म प त ▁ह ▁ज ए ग
audio_0_173131	▁त ▁म ▁आपक ▁ब त त ▁ह ▁यह ▁क स ▁करत ▁ह
audio_0_116250	▁त ▁ x ▁ c 1 c o s ▁ k x x ▁ c 2 s i n
audio_0_164244	▁हम न ▁इन ह र ट स ▁क ▁ब न य द ▁आ व श य क त ▁क ▁ब र ▁म ▁ब त ▁क ▁ह ▁और ▁हम न ▁इस ▁ छ आ ▁ह ▁हम न ▁द ▁व र ग ▁क ▁ब च ▁इन ह र ट स ▁क ▁पर भ व ▁क ▁ब ह त ▁म ख य ▁द ▁अ व ध रण ओ ▁पर ▁ च र च ▁क ▁ह ▁वह ▁यह ▁ह ▁क ▁ड ट ▁स द स य ▁क ▁इन ह र ट स ▁म ▁क स ▁पर प त ▁कय ▁जत ▁ह ▁और ▁ ऑ ब ज क ट ▁ल आ उ ट ▁कय ▁जत ▁ह ▁और ▁एक ▁भ म क ▁न भ त ▁ह ए ▁ ओ व र र इ ड ग ▁और ▁ ओ व र ▁ल ड ग ▁क ▁सथ ▁स द स य ▁कर य ▁क ▁क स ▁इन ह र ट स ▁म ▁म ल ▁ज ▁सकत ▁ह
audio_0_134737	▁इसलए ▁हम ▁यह ▁पर ▁ज ▁दख त ▁ह ▁वह ▁यह ▁ह ▁क ▁ b ▁और ▁ c ▁क ▁क छ ▁म न ▁क ▁लए ▁ a ▁आ उ ट प ट ▁क ▁पर भ व त ▁करत ▁ह ▁जब क ▁द स र ▁ ओ र ▁ b ▁और ▁ c ▁क ▁क छ ▁अन य ▁म न ▁क ▁लए ▁ a ▁क ▁आ उ ट प ट ▁पर ▁क ई ▁पर भ व ▁नह ▁प ड त ▁ह
audio_0_160853	▁फर ▁हम ▁ c j ▁म इ न स ▁ z j ▁न म क ▁क छ ▁ल ख त ▁ह ▁और ▁अब ▁म ▁इस ▁ c j ▁म इ न स ▁ z j ▁क ▁व य ख य ▁करत ▁ह
audio_0_118191	▁त ▁ ओ म ग ▁ र ट ▁म य ▁ए प स ल न ▁और ▁क स ▁थ ट ▁ f c ▁ब य ▁ f ▁ह
audio_0_22078	▁स ट ड ट ▁न त न ▁हम ▁यह ▁ड ज इ न ▁क ▁म ल ▁रप ▁स ▁ श र आ त ▁कर ग ▁क ▁स म ध न ▁व स त व ▁म ▁कय ▁ह ▁सकत ▁ह
audio_0_100358	▁इसलए ▁म ह त व प रण ▁प थ ▁एक ट व ट य ▁क ▁पस ▁स ▁म न टर ग ▁क ▁द र न ▁ उ न ह ▁ब ह त ▁ उ च च ▁ह य ▁पर य र ट ▁द ▁ज न ▁ च ह ए ▁अन य थ ▁पर ज क ट ▁क ▁क प ल शन ▁ड ट ▁म ▁द र ▁ह ग ▁और ▁हम ▁ टर ग ट ▁ल इ न ▁क ▁पर ▁नह ▁कर ▁सकत
audio_0_136585	▁लक न ▁यह ▁भ ▁हम ▁यह ▁पर प त ▁करन ▁ह ▁म न ▁एक ▁ छ ट ▁ उ द ह रण ▁द य ▁ह ▁अ ग र ▁म ▁ब ड ▁ उ द ह रण ▁ल त ▁त ▁उस म ▁ब ह त ▁ह ▁ज य द ▁ ग ण न ▁क ▁आ व श य क त ▁ह त ▁ह
audio_0_14056	▁व स त व ▁म ▁यह ▁v 0 ▁यद ▁1 ▁व ल ट ▁नह ▁लग त ▁ह ▁1 ▁व ल ट ▁2 ▁व ल ट ▁ 3 ▁व ल ट ▁क ई ▁फर क ▁नह ▁प ड त ▁म ल ▁रप ▁स ▁v 0 ▁क ▁ i 0 ▁स ▁पर प त ▁करन ▁ह
audio_0_119341	▁क भ ▁क भ ▁आप ▁क छ ▁क प न ▁क ▁उपयग ▁कर ▁सकत ▁ह ▁ज ▁आपक ▁अ प न ▁अ ग ल ▁भ ज न ▁क ▁उपयग ▁करन ▁क ▁लए ▁ र स त र ▁स ▁पर प त ▁ह आ ▁ह
audio_0_125093	▁त ▁हम ▁ज ल द ▁स ▁यद ▁करत ▁ह ▁हम न ▁कय ▁कय ▁दख ▁ह ▁हम न ▁इन व र ट ग ▁ए म प ल फ य र ▁दख ▁हम न ▁इन व र ट ग ▁ए म प ल फ य र ▁पर ▁इन प ट ▁लग य ▁हम न ▁आ उ ट प ट ▁क ▁म प ▁उस ▁आ उ ट प ट ▁स ▁v o u t v i n ▁हम न ▁ल भ ▁क ▁म प ▁ह
audio_0_151574	▁और ▁हम न ▁ च र च ▁भ ▁क ▁थ ▁क ▁एक ▁ब र ▁हम र ▁पस ▁इन ट ग र न ड ▁क ▁रप ▁म ▁पर ऑ ड क ▁ फ क शन स ▁ह ▁जब क ▁हम ▁ l ▁स ▁ l ▁य ▁क स ▁भ ▁बद ▁स ▁2 l ▁त क ▁इन ट ग र ट ▁करत ▁ह ▁इसलए ▁इस ▁पर य ड ▁क ▁ल थ ▁क ▁क व र ग ▁2 l ▁ह ▁त ▁म न ▁स म न ▁ह ▁ह ग
audio_0_117207	▁इसलए ▁हम र ▁यह ▁यह ▁म म ल ▁ j ▁क ▁1 ▁क ▁ब र ब र ▁क ▁लए ▁ल य ▁ ग य ▁थ
audio_0_101535	▁त ▁2 ▁पर ट न ▁क ▁ब त च त ▁क ▁प त ▁लग न ▁क ▁लए ▁इस क ▁ब र ▁म ▁ज न ▁क ▁एक ▁त र क ▁ह ▁स ह ▁इ म य न ▁अ व कष प ण ▁क ▁उपयग ▁कर क
audio_0_3457	▁द र अ स ल ▁ d c ▁व ल ट ज ▁य ▁ d c ▁कर ट ▁क ▁म त ल ब ▁ह ▁क ▁यह ▁सथ र ▁ह
audio_0_119537	▁और ▁कर य द व स ▁अन स च ▁कय क ▁यह ▁पर ▁ च ज ▁क म ▁क ▁ घ ट ▁क ▁द र न ▁स च ल त ▁ह त ▁ह ▁इस ▁स म य ▁1 0 ▁स ▁ 4 ▁क ह न ▁क ▁द र न ▁और ▁पर त य क ▁व य क त ▁ 3 0 ▁स ▁ 3 5 ▁प क अ प ▁क ▁स भ ल त ▁ह ▁ज ▁क फ ▁पर ब ध न य ▁आ क र ▁पर द न ▁करत ▁ह
audio_0_118109	▁इसलए ▁जब ▁आप ▁यह ▁व त त ▁ ख च त ▁ह ▁त ▁आप ▁ज ▁क छ ▁भ ▁दख ▁सकत ▁ह ▁वह ▁यह ▁ह ▁क ▁ज ▁व स त व क ▁अ कष ▁क ▁पर ▁कर ▁रह ▁ह ▁वह ▁म न ▁स ध ▁आपक ▁v s w r ▁द ग ▁ज ▁क ▁ 3 5 5 ▁ह
audio_0_159609	▁अब ▁इस ▁इ ष ट त म ▁स म ध न ▁क ▁लए ▁ड अ ल ▁यह ▁ल ख ▁ ग य ▁ह ▁हम ▁यह ▁भ ▁ज न त ▁ह ▁क ▁यह ▁ z ▁1 8 ▁व स त व ▁म ▁इ ष ट त म ▁स म ध न ▁ह ▁व य व ह र य ▁स म ध न ▁स ▁अ ध क ▁यह ▁इ ष ट त म ▁स म ध न ▁ह
audio_0_132224	▁त ▁हम ▁व स त व ▁म ▁इस ▁व श ष ▁लक ड ▁ल स ट ▁क ▁प ल न ▁कर ▁सकत ▁ह ▁हम ▁यह ▁व श ष ▁प इ टर ▁ f 7 f b 8 7 b 0 ▁व स त व ▁म ▁ह प ▁पर ब ध न ▁क ▁भ त र ▁क छ ▁सथ न ▁क ▁इ ग त ▁कर ग ▁इसलए ▁यह ▁प ट म ल क ▁क ▁लक ड ▁ल स ट ▁क ▁ह ड ▁क ▁प ह च न ▁करन ▁क ▁अन म त ▁द ग
audio_0_10118	▁ p ▁क ▁व ल य ▁म क स म म ▁ह ▁जब ▁ x g ▁ x l ▁ह
